bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1459099,2303332,text,11175,text/html,Introduced,https://legiscan.com/CA/text/AB1548/id/2303332,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1548
1459100,2303337,text,3733,text/html,Introduced,https://legiscan.com/CA/text/AB1549/id/2303337,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1549
1459101,2303330,text,3624,text/html,Introduced,https://legiscan.com/CA/text/AB1550/id/2303330,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1550
1459101,2333350,text,14315,text/html,Amended,https://legiscan.com/CA/text/AB1550/id/2333350,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1550
1459102,2303336,text,3472,text/html,Introduced,https://legiscan.com/CA/text/AB1551/id/2303336,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1551
1459102,2333353,text,11154,text/html,Amended,https://legiscan.com/CA/text/AB1551/id/2333353,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1551
1459103,2303325,text,13407,text/html,Introduced,https://legiscan.com/CA/text/AB1552/id/2303325,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1552
1459104,2303333,text,3446,text/html,Introduced,https://legiscan.com/CA/text/AB1553/id/2303333,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1553
1459104,2348946,text,8176,text/html,Amended,https://legiscan.com/CA/text/AB1553/id/2348946,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1553
1459104,2363285,text,14649,text/html,Amended,https://legiscan.com/CA/text/AB1553/id/2363285,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1553
1459105,2303344,text,6297,text/html,Introduced,https://legiscan.com/CA/text/AB1554/id/2303344,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1554
1459105,2333308,text,15247,text/html,Amended,https://legiscan.com/CA/text/AB1554/id/2333308,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1554
1459106,2303319,text,4864,text/html,Introduced,https://legiscan.com/CA/text/AB1555/id/2303319,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1555
1459107,2303342,text,4978,text/html,Introduced,https://legiscan.com/CA/text/AB1556/id/2303342,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1556
1459107,2356683,text,8260,text/html,Amended,https://legiscan.com/CA/text/AB1556/id/2356683,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1556
1459107,2383844,text,7886,text/html,Amended,https://legiscan.com/CA/text/AB1556/id/2383844,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1556
1459108,2303343,text,6134,text/html,Introduced,https://legiscan.com/CA/text/AB1557/id/2303343,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1557
1459108,2341715,text,14548,text/html,Amended,https://legiscan.com/CA/text/AB1557/id/2341715,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1557
1459109,2303328,text,3133,text/html,Introduced,https://legiscan.com/CA/text/AB1558/id/2303328,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1558
1459110,2303329,text,3367,text/html,Introduced,https://legiscan.com/CA/text/AB1559/id/2303329,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1559
1459110,2341667,text,12433,text/html,Amended,https://legiscan.com/CA/text/AB1559/id/2341667,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1559
1459111,2303326,text,5410,text/html,Introduced,https://legiscan.com/CA/text/AB1560/id/2303326,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1560
1459111,2333302,text,21876,text/html,Amended,https://legiscan.com/CA/text/AB1560/id/2333302,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1560
1466692,2313583,text,22076,text/html,Introduced,https://legiscan.com/CA/text/AB1561/id/2313583,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1561
1470414,2318276,text,8689,text/html,Introduced,https://legiscan.com/CA/text/AB1562/id/2318276,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1562
1470415,2318277,text,8893,text/html,Introduced,https://legiscan.com/CA/text/AB1563/id/2318277,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1563
1470416,2318278,text,5734,text/html,Introduced,https://legiscan.com/CA/text/AB1564/id/2318278,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1564
1472772,2321857,text,8383,text/html,Introduced,https://legiscan.com/CA/text/AB1565/id/2321857,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1565
1472773,2321858,text,7103,text/html,Introduced,https://legiscan.com/CA/text/AB1566/id/2321858,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1566
1472774,2321859,text,10533,text/html,Introduced,https://legiscan.com/CA/text/AB1567/id/2321859,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1567
1472774,2372020,text,11702,text/html,Amended,https://legiscan.com/CA/text/AB1567/id/2372020,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1567
1472775,2321860,text,7390,text/html,Introduced,https://legiscan.com/CA/text/AB1568/id/2321860,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1568
1472776,2321861,text,7922,text/html,Introduced,https://legiscan.com/CA/text/AB1569/id/2321861,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1569
1474176,2324010,text,16626,text/html,Introduced,https://legiscan.com/CA/text/AB1570/id/2324010,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1570
1474177,2324012,text,24581,text/html,Introduced,https://legiscan.com/CA/text/AB1571/id/2324012,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1571
1474177,2358127,text,27065,text/html,Amended,https://legiscan.com/CA/text/AB1571/id/2358127,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1571
1474178,2324013,text,48667,text/html,Introduced,https://legiscan.com/CA/text/AB1572/id/2324013,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1572
1474179,2324014,text,5298,text/html,Introduced,https://legiscan.com/CA/text/AB1573/id/2324014,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1573
1474179,2377320,text,28205,text/html,Amended,https://legiscan.com/CA/text/AB1573/id/2377320,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1573
1474180,2324015,text,22170,text/html,Introduced,https://legiscan.com/CA/text/AB1574/id/2324015,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1574
1474180,2348575,text,58512,text/html,Amended,https://legiscan.com/CA/text/AB1574/id/2348575,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1574
1474180,2358113,text,64703,text/html,Amended,https://legiscan.com/CA/text/AB1574/id/2358113,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1574
1475792,2326756,text,16459,text/html,Introduced,https://legiscan.com/CA/text/AB1575/id/2326756,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1575
1475793,2326757,text,3836,text/html,Introduced,https://legiscan.com/CA/text/AB1576/id/2326757,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1576
1475794,2326758,text,25013,text/html,Introduced,https://legiscan.com/CA/text/AB1577/id/2326758,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1577
1475795,2326759,text,32104,text/html,Introduced,https://legiscan.com/CA/text/AB1578/id/2326759,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1578
1475795,2350849,text,95937,text/html,Amended,https://legiscan.com/CA/text/AB1578/id/2350849,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1578
1475795,2363373,text,128129,text/html,Amended,https://legiscan.com/CA/text/AB1578/id/2363373,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1578
1475796,2326760,text,11344,text/html,Introduced,https://legiscan.com/CA/text/AB1579/id/2326760,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1579
1475797,2326761,text,7716,text/html,Introduced,https://legiscan.com/CA/text/AB1580/id/2326761,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1580
1475797,2344249,text,9563,text/html,Amended,https://legiscan.com/CA/text/AB1580/id/2344249,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1580
1475797,2356659,text,9533,text/html,Amended,https://legiscan.com/CA/text/AB1580/id/2356659,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1580
1477148,2328912,text,15456,text/html,Introduced,https://legiscan.com/CA/text/AB1581/id/2328912,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1581
1477148,2375695,text,59394,text/html,Amended,https://legiscan.com/CA/text/AB1581/id/2375695,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1581
1478613,2330952,text,27698,text/html,Introduced,https://legiscan.com/CA/text/AB1582/id/2330952,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1582
1478614,2330953,text,7872,text/html,Introduced,https://legiscan.com/CA/text/AB1583/id/2330953,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1583
1478614,2352265,text,10605,text/html,Amended,https://legiscan.com/CA/text/AB1583/id/2352265,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1583
1478615,2330954,text,130076,text/html,Introduced,https://legiscan.com/CA/text/AB1584/id/2330954,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1584
1478615,2359495,text,277840,text/html,Amended,https://legiscan.com/CA/text/AB1584/id/2359495,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1584
1480288,2333253,text,6843,text/html,Introduced,https://legiscan.com/CA/text/AB1585/id/2333253,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1585
1480288,2356737,text,9884,text/html,Amended,https://legiscan.com/CA/text/AB1585/id/2356737,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1585
1484364,2339770,text,5779,text/html,Introduced,https://legiscan.com/CA/text/AB1586/id/2339770,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1586
1484365,2339771,text,4784,text/html,Introduced,https://legiscan.com/CA/text/AB1587/id/2339771,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1587
1484366,2339772,text,6619,text/html,Introduced,https://legiscan.com/CA/text/AB1588/id/2339772,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1588
1484367,2339773,text,9025,text/html,Introduced,https://legiscan.com/CA/text/AB1589/id/2339773,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1589
1485405,2341570,text,12536,text/html,Introduced,https://legiscan.com/CA/text/AB1590/id/2341570,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1590
1485406,2341571,text,19892,text/html,Introduced,https://legiscan.com/CA/text/AB1591/id/2341571,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1591
1488591,2348469,text,6558,text/html,Introduced,https://legiscan.com/CA/text/AB1592/id/2348469,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1592
1491579,2356614,text,4700,text/html,Introduced,https://legiscan.com/CA/text/AB1593/id/2356614,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB1593
1385503,2218883,text,168106,text/html,Introduced,https://legiscan.com/CA/text/AR1/id/2218883,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR1
1385466,2218849,text,2276,text/html,Introduced,https://legiscan.com/CA/text/AR2/id/2218849,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR2
1385486,2218868,text,2808,text/html,Introduced,https://legiscan.com/CA/text/AR3/id/2218868,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR3
1385536,2218914,text,7322,text/html,Introduced,https://legiscan.com/CA/text/AR4/id/2218914,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR4
1385565,2218938,text,10001,text/html,Introduced,https://legiscan.com/CA/text/AR5/id/2218938,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR5
1385865,2219344,text,4144,text/html,Introduced,https://legiscan.com/CA/text/AR6/id/2219344,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR6
1400492,2234983,text,4170,text/html,Introduced,https://legiscan.com/CA/text/AR7/id/2234983,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR7
1407545,2242758,text,5933,text/html,Introduced,https://legiscan.com/CA/text/AR8/id/2242758,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR8
1408689,2243967,text,5122,text/html,Introduced,https://legiscan.com/CA/text/AR9/id/2243967,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR9
1408688,2243966,text,6579,text/html,Introduced,https://legiscan.com/CA/text/AR10/id/2243966,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR10
1411980,2247478,text,8501,text/html,Introduced,https://legiscan.com/CA/text/AR11/id/2247478,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR11
1422163,2257865,text,6224,text/html,Introduced,https://legiscan.com/CA/text/AR12/id/2257865,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR12
1422164,2257866,text,10259,text/html,Introduced,https://legiscan.com/CA/text/AR13/id/2257866,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR13
1422165,2257867,text,5312,text/html,Introduced,https://legiscan.com/CA/text/AR14/id/2257867,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR14
1426679,2262818,text,5004,text/html,Introduced,https://legiscan.com/CA/text/AR15/id/2262818,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR15
1434867,2271910,text,5292,text/html,Introduced,https://legiscan.com/CA/text/AR16/id/2271910,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR16
1434868,2271911,text,5395,text/html,Introduced,https://legiscan.com/CA/text/AR17/id/2271911,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR17
1438464,2276404,text,12501,text/html,Introduced,https://legiscan.com/CA/text/AR18/id/2276404,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR18
1438465,2276405,text,6918,text/html,Introduced,https://legiscan.com/CA/text/AR19/id/2276405,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR19
1441561,2280009,text,6643,text/html,Introduced,https://legiscan.com/CA/text/AR20/id/2280009,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR20
1441562,2280010,text,16019,text/html,Introduced,https://legiscan.com/CA/text/AR21/id/2280010,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR21
1441562,2292554,text,16452,text/html,Amended,https://legiscan.com/CA/text/AR21/id/2292554,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR21
1447163,2287148,text,9222,text/html,Introduced,https://legiscan.com/CA/text/AR22/id/2287148,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR22
1451095,2292502,text,6075,text/html,Introduced,https://legiscan.com/CA/text/AR23/id/2292502,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR23
1459115,2303340,text,4867,text/html,Introduced,https://legiscan.com/CA/text/AR24/id/2303340,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR24
1459116,2303335,text,5303,text/html,Introduced,https://legiscan.com/CA/text/AR25/id/2303335,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR25
1460743,2305363,text,6206,text/html,Introduced,https://legiscan.com/CA/text/AR26/id/2305363,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR26
1474181,2324016,text,10307,text/html,Introduced,https://legiscan.com/CA/text/AR27/id/2324016,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR27
1482845,2336675,text,7768,text/html,Introduced,https://legiscan.com/CA/text/AR28/id/2336675,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR28
1482846,2336676,text,12014,text/html,Introduced,https://legiscan.com/CA/text/AR29/id/2336676,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR29
1483608,2338270,text,5208,text/html,Introduced,https://legiscan.com/CA/text/AR30/id/2338270,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR30
1487975,2346873,text,7016,text/html,Introduced,https://legiscan.com/CA/text/AR31/id/2346873,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR31
1488595,2348473,text,8967,text/html,Introduced,https://legiscan.com/CA/text/AR32/id/2348473,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR32
1491585,2356620,text,11093,text/html,Introduced,https://legiscan.com/CA/text/AR33/id/2356620,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR33
1492081,2358082,text,6158,text/html,Introduced,https://legiscan.com/CA/text/AR34/id/2358082,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR34
1492082,2358083,text,4370,text/html,Introduced,https://legiscan.com/CA/text/AR35/id/2358083,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR35
1492083,2358084,text,8463,text/html,Introduced,https://legiscan.com/CA/text/AR36/id/2358084,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR36
1492084,2358085,text,5835,text/html,Introduced,https://legiscan.com/CA/text/AR37/id/2358085,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR37
1493522,2363244,text,9054,text/html,Introduced,https://legiscan.com/CA/text/AR38/id/2363244,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR38
1493522,2375757,text,9478,text/html,Amended,https://legiscan.com/CA/text/AR38/id/2375757,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR38
1503082,2380230,text,12499,text/html,Introduced,https://legiscan.com/CA/text/AR39/id/2380230,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR39
1503855,2382643,text,4699,text/html,Introduced,https://legiscan.com/CA/text/AR40/id/2382643,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR40
1504274,2383769,text,5465,text/html,Introduced,https://legiscan.com/CA/text/AR41/id/2383769,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR41
1505162,2386004,text,6540,text/html,Introduced,https://legiscan.com/CA/text/AR42/id/2386004,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR42
1505163,2386005,text,12575,text/html,Introduced,https://legiscan.com/CA/text/AR43/id/2386005,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR43
1508533,2395099,text,5441,text/html,Introduced,https://legiscan.com/CA/text/AR44/id/2395099,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR44
1508534,2395100,text,4425,text/html,Introduced,https://legiscan.com/CA/text/AR45/id/2395100,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR45
1508535,2395101,text,6969,text/html,Introduced,https://legiscan.com/CA/text/AR46/id/2395101,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR46
1508536,2395102,text,6667,text/html,Introduced,https://legiscan.com/CA/text/AR47/id/2395102,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220HR47
1385535,2218913,text,6560,text/html,Introduced,https://legiscan.com/CA/text/ACR1/id/2218913,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR1
1385535,2276432,text,7335,text/html,Amended,https://legiscan.com/CA/text/ACR1/id/2276432,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR1
1385415,2218809,text,7783,text/html,Introduced,https://legiscan.com/CA/text/ACR2/id/2218809,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR2
1385496,2218877,text,5855,text/html,Introduced,https://legiscan.com/CA/text/ACR3/id/2218877,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR3
1385864,2219343,text,7391,text/html,Introduced,https://legiscan.com/CA/text/ACR4/id/2219343,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR4
1385864,2373491,text,8167,text/html,Amended,https://legiscan.com/CA/text/ACR4/id/2373491,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR4
1387348,2220943,text,8345,text/html,Introduced,https://legiscan.com/CA/text/ACR5/id/2220943,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR5
1387349,2220944,text,6380,text/html,Introduced,https://legiscan.com/CA/text/ACR6/id/2220944,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR6
1387350,2220945,text,5460,text/html,Introduced,https://legiscan.com/CA/text/ACR7/id/2220945,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR7
1398232,2232411,text,10184,text/html,Introduced,https://legiscan.com/CA/text/ACR8/id/2232411,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR8
1400491,2234982,text,9252,text/html,Introduced,https://legiscan.com/CA/text/ACR9/id/2234982,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR9
1408687,2243965,text,5842,text/html,Introduced,https://legiscan.com/CA/text/ACR10/id/2243965,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR10
1417866,2253448,text,7284,text/html,Introduced,https://legiscan.com/CA/text/ACR11/id/2253448,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR11
1417866,2349601,text,8829,text/html,Enrolled,https://legiscan.com/CA/text/ACR11/id/2349601,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR11
1417866,2359456,text,7007,text/html,Chaptered,https://legiscan.com/CA/text/ACR11/id/2359456,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR11
1417867,2253449,text,5723,text/html,Introduced,https://legiscan.com/CA/text/ACR12/id/2253449,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR12
1417868,2253450,text,6030,text/html,Introduced,https://legiscan.com/CA/text/ACR13/id/2253450,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR13
1417869,2253451,text,6821,text/html,Introduced,https://legiscan.com/CA/text/ACR14/id/2253451,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR14
1417869,2349614,text,8366,text/html,Enrolled,https://legiscan.com/CA/text/ACR14/id/2349614,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR14
1417869,2359483,text,6544,text/html,Chaptered,https://legiscan.com/CA/text/ACR14/id/2359483,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR14
1422161,2257863,text,6429,text/html,Introduced,https://legiscan.com/CA/text/ACR15/id/2257863,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR15
1422161,2349612,text,7964,text/html,Enrolled,https://legiscan.com/CA/text/ACR15/id/2349612,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR15
1422161,2359421,text,6149,text/html,Chaptered,https://legiscan.com/CA/text/ACR15/id/2359421,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR15
1422162,2257864,text,5096,text/html,Introduced,https://legiscan.com/CA/text/ACR16/id/2257864,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR16
1422162,2349605,text,6708,text/html,Enrolled,https://legiscan.com/CA/text/ACR16/id/2349605,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR16
1422162,2359462,text,4816,text/html,Chaptered,https://legiscan.com/CA/text/ACR16/id/2359462,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR16
1433173,2269969,text,8451,text/html,Introduced,https://legiscan.com/CA/text/ACR17/id/2269969,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR17
1433174,2269970,text,21811,text/html,Introduced,https://legiscan.com/CA/text/ACR18/id/2269970,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR18
1433174,2349616,text,23277,text/html,Enrolled,https://legiscan.com/CA/text/ACR18/id/2349616,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR18
1433174,2359486,text,21407,text/html,Chaptered,https://legiscan.com/CA/text/ACR18/id/2359486,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR18
1434866,2271909,text,7552,text/html,Introduced,https://legiscan.com/CA/text/ACR19/id/2271909,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR19
1434866,2363281,text,8408,text/html,Amended,https://legiscan.com/CA/text/ACR19/id/2363281,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR19
1438461,2276400,text,6524,text/html,Introduced,https://legiscan.com/CA/text/ACR20/id/2276400,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR20
1438461,2349607,text,8025,text/html,Enrolled,https://legiscan.com/CA/text/ACR20/id/2349607,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR20
1438461,2359458,text,6233,text/html,Chaptered,https://legiscan.com/CA/text/ACR20/id/2359458,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR20
1438462,2276402,text,5027,text/html,Introduced,https://legiscan.com/CA/text/ACR21/id/2276402,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR21
