bill_id,people_id,position
1453384,21440,1
1453385,21717,1
1453386,14104,5
1453386,14119,10
1453386,14121,1
1453386,14122,12
1453386,16282,4
1453386,16296,9
1453386,16299,11
1453386,18068,15
1453386,18072,6
1453386,18073,2
1453386,19487,3
1453386,19723,14
1453386,19728,13
1453386,21719,8
1453386,21726,7
1453387,16288,2
1453387,18074,1
1453388,19298,1
1453389,14219,1
1453390,14092,1
1453391,18071,1
1453392,16294,1
1453393,21723,1
1453394,21723,1
1453395,16286,1
1453396,18063,1
1453397,14115,1
1453397,16316,2
1453398,21721,1
1453399,14118,1
1453400,14119,2
1453400,19716,1
1453401,14104,1
1453401,14119,2
1453402,16282,1
1453403,16286,1
1453404,22851,1
1453405,16295,1
1453406,14094,1
1453406,14118,3
1453406,16299,4
1453406,18079,2
1453406,19487,5
1453407,16309,1
1453408,18080,1
1453409,16296,1
1453410,21717,1
1453411,22654,1
1453412,19720,1
1453413,16087,1
1453414,16288,1
1453415,18079,1
1453416,16295,1
1453417,19487,1
1453417,19723,2
1453418,14219,1
1453419,14109,1
1453420,16221,4
1453420,16291,2
1453420,18069,1
1453420,19487,3
1453421,14094,2
1453421,14123,3
1453421,14219,1
1453421,18068,4
1453422,18072,1
1453423,16295,1
1453423,21722,2
1453424,18069,1
1453425,14219,1
1453425,16296,2
1453426,21718,1
1453427,14219,1
1453428,16296,1
1453429,16293,1
1453429,19728,2
1453430,18066,1
1453431,14104,1
1453431,18065,5
1453431,19716,3
1453431,21374,4
1453431,21719,2
1453432,16295,1
1453433,18079,1
1453434,16286,1
1453435,19658,2
1453435,21717,1
1453436,14098,1
1453437,14107,1
1453438,18072,1
1453439,16309,1
1453440,21717,1
1453441,19720,1
1453442,14219,1
1453443,18080,1
1453444,18073,1
1453445,16295,1
1453446,16296,1
1453447,1507,6
1453447,14092,5
1453447,14113,11
1453447,16284,7
1453447,16286,1
1453447,16295,2
1453447,16303,13
1453447,16316,10
1453447,17428,12
1453447,18067,4
1453447,18074,8
1453447,19721,3
1453447,19727,9
1453448,14091,1
1453448,14115,4
1453448,16308,3
1453448,18073,2
1453449,14122,1
1453450,14100,1
1453451,16284,1
1453452,14106,1
1453453,14119,1
1453454,19721,1
1453455,18079,1
1453456,19658,1
1453457,22654,1
1453458,16282,3
1453458,16288,1
1453458,16294,2
1453459,14118,1
1453460,18067,1
1453461,18069,1
1453462,14219,1
1453463,19487,1
1453463,21723,2
1453464,14117,1
1453465,14115,3
1453465,16033,2
1453465,18073,1
1453466,16294,1
1453466,19723,2
1453467,16087,2
1453467,19720,1
1453468,16295,1
1453469,19658,1
1453470,18071,1
1453471,14092,1
1453472,19717,1
1453473,21440,1
1453474,14112,1
1453475,18066,1
1453475,21718,2
1453476,18072,1
1453477,14121,1
1453478,16291,1
1453479,18069,1
1453480,14107,2
1453480,14219,3
1453480,19659,1
1453481,1507,8
1453481,14101,11
1453481,14104,1
1453481,14123,15
1453481,16294,2
1453481,18067,4
1453481,18077,12
1453481,18078,6
1453481,18079,10
1453481,19487,9
1453481,19716,5
1453481,19717,7
1453481,19719,14
1453481,19723,16
1453481,21374,13
1453481,21725,3
1453482,14115,1
1453483,14110,1
1453484,14219,3
1453484,16288,1
1453484,19659,2
1453484,19726,4
1453484,21374,5
1453485,14092,1
1453485,14094,2
1453485,14118,4
1453485,16282,3
1453485,16299,5
1453485,19723,6
1453486,16303,1
1453487,14092,1
1453487,16033,2
1453488,14110,1
1453488,16295,2
1453489,14098,1
1453490,16284,1
1453491,16087,1
1453492,14106,1
1453493,21717,1
1453494,14110,1
1453495,16291,2
1453495,18070,4
1453495,18075,3
1453495,21717,1
1453495,21721,5
1453496,19330,1
1453497,14104,2
1453497,14117,7
1453497,16221,4
1453497,16287,3
1453497,16293,5
1453497,16295,6
1453497,16305,1
1453497,19719,8
1453498,21725,1
1453499,14099,1
1453500,10972,1
1453501,18074,2
1453501,21726,1
1453502,19725,1
1453503,16285,1
1453503,16306,2
1453504,19727,1
1453505,18082,1
1453506,16306,1
1453507,16306,1
1453508,16221,1
1453509,11611,4
1453509,11612,5
1453509,17701,2
1453509,19725,3
1453509,21724,1
1453510,21726,1
1453511,14114,1
1453512,18068,2
1453512,18070,1
1453512,21727,3
1453513,16306,1
1453514,16285,1
1453515,1507,3
1453515,11612,8
1453515,14104,5
1453515,16286,7
1453515,16294,11
1453515,16299,15
1453515,18065,9
1453515,18075,10
1453515,19487,4
1453515,19659,12
1453515,19721,13
1453515,19725,2
1453515,19726,6
1453515,19733,14
1453515,21374,1
1453515,21722,16
1453516,19727,1
1453517,14100,5
1453517,16305,1
1453517,16309,3
1453517,18063,2
1453517,18066,4
1453517,21718,6
1453518,16307,1
1453519,21726,1
1453520,1556,1
1453520,14125,2
1453520,19724,3
1453520,19725,4
1453521,16308,1
1453522,14115,3
1453522,16304,1
1453522,17701,2
1453522,18082,4
1453523,10970,1
1453524,21725,1
1453525,19724,1
1453526,14099,1
1453527,19727,1
1453528,14101,1
1453529,10972,1
1453530,14121,5
1453530,16304,3
1453530,18065,4
1453530,18068,2
1453530,18075,1
1453530,19723,7
1453530,21723,6
1453531,16285,1
1453532,1507,4
1453532,1561,14
1453532,10959,2
1453532,11611,8
1453532,14101,6
1453532,14114,11
1453532,16305,3
1453532,16307,1
1453532,18075,10
1453532,19726,5
1453532,19727,9
1453532,19733,13
1453532,21374,7
1453532,21728,12
1453533,10970,2
1453533,21727,1
1454828,19721,1
1454829,16284,1
1454830,14110,1
1454830,16288,2
1454831,18069,1
1454832,19311,1
1454833,14092,1
1454834,14118,1
1454835,18063,1
1454836,14219,1
1454837,19658,1
1454838,18078,1
1454839,18077,1
1454839,19726,2
1454840,14118,5
1454840,16286,3
1454840,16297,1
1454840,18074,2
1454840,19719,4
1454841,14107,1
1454842,18074,1
1454843,14092,4
1454843,14101,3
1454843,14104,1
1454843,14106,2
1454844,18067,1
1454845,16285,2
1454845,18072,1
1454846,16087,1
1454847,16294,1
1454848,14119,1
1454849,22654,1
1454850,18064,1
1454851,16287,1
1454851,16288,2
1454852,18079,1
1454853,16303,1
1454854,14121,1
1454855,14092,3
1454855,14122,4
1454855,16282,2
1454855,21719,1
1454856,14096,2
1454856,14107,3
1454856,16033,5
1454856,18064,6
1454856,18065,4
1454856,19720,1
1454857,14112,1
1454858,18065,1
1454858,19726,2
1454859,14109,1
1454859,19487,2
1454860,16291,1
1454860,19723,2
1454861,14098,1
1454862,21717,1
1454863,18066,1
1454864,19330,1
1454864,21718,3
1454864,21720,2
1454865,16294,1
1454866,14118,1
1454866,16280,3
1454866,18067,2
1454866,19487,4
1454867,21440,1
1454868,18071,1
1454869,14104,4
1454869,16282,3
1454869,16286,2
1454869,16288,5
1454869,16296,6
1454869,16299,8
1454869,19487,1
1454869,19720,7
1454870,14092,1
1454871,14104,3
1454871,16299,1
1454871,19726,4
1454871,21374,2
1454872,18071,1
1454873,16303,1
1454874,19720,1
1454875,14118,1
1454876,16303,1
1454877,16282,2
1454877,19658,1
1454877,19723,3
1454878,16309,1
1454879,21440,1
1454880,18078,1
1454881,18067,1
1454882,11612,7
1454882,14104,1
1454882,14121,9
1454882,14122,10
1454882,16033,3
1454882,16295,4
1454882,16296,8
1454882,16304,5
1454882,18068,11
1454882,18077,2
1454882,19487,6
1454883,14106,1
1454883,17428,2
1454883,19727,3
1454884,16297,1
1454885,14117,1
1454886,14119,1
1454887,16282,1
1454888,14110,1
1454889,14110,1
1454889,19721,2
1454890,16288,1
1454891,18079,1
1454892,18074,1
1454893,18063,1
1454894,21718,1
1454895,14115,1
1454896,14107,1
1454897,18075,2
1454897,21717,1
1454898,14115,2
1454898,14119,3
1454898,16286,5
1454898,21717,1
1454898,21723,4
1454899,14094,2
1454899,14122,3
1454899,21719,1
1454900,18074,1
1454901,18064,1
1454902,22654,1
1454903,16297,1
1454904,14103,1
1454904,18072,2
1454905,18072,1
1454906,14119,1
1454906,18069,4
1454906,18072,5
1454906,18073,3
1454906,19716,2
1454907,19487,1
1454907,19725,2
1454908,1561,2
1454908,14122,3
1454908,16299,1
1454908,19723,4
1454909,14103,1
1454910,14103,1
1454911,14091,1
1454912,10970,2
1454912,14219,1
1454913,14091,1
1454914,22851,1
1454915,16291,1
1454916,14107,2
1454916,16282,1
1454917,17428,1
1454918,14092,1
1454919,14118,1
1454920,18072,1
1454921,18067,1
1454922,16296,1
1454923,16286,1
1454924,14113,3
1454924,16087,4
1454924,16280,2
1454924,19720,1
1454925,19723,1
1454926,21440,1
1454927,14098,3
1454927,16287,4
1454927,16293,5
1454927,16295,1
1454927,16305,2
1454928,11612,4
1454928,14113,2
1454928,14125,5
1454928,16285,3
1454928,18063,1
1454929,18073,1
1454930,14110,1
1454931,14110,1
1454932,21722,1
1454933,14110,1
1454933,16288,2
1454934,14100,1
1454934,14113,4
1454934,16087,6
1454934,16288,3
1454934,16297,5
1454934,18068,7
1454934,19487,2
1454935,14098,1
1454936,14112,1
1454937,14117,2
1454937,18066,1
1454938,1561,16
1454938,11612,11
1454938,14104,7
1454938,14107,10
1454938,14109,12
1454938,14122,17
1454938,16282,4
1454938,16288,9
1454938,16299,3
1454938,18065,2
1454938,18068,6
1454938,18082,14
1454938,19487,1
1454938,19721,15
1454938,19723,18
1454938,19726,8
1454938,21374,5
1454938,21719,13
1454939,21718,1
1454940,18079,1
1454941,14098,3
1454941,14118,11
1454941,16286,4
1454941,16294,9
1454941,16296,1
1454941,17701,5
1454941,18065,7
1454941,18073,2
1454941,18075,8
1454941,19727,6
1454941,21722,12
1454941,21727,10
1454942,14113,7
1454942,16285,4
1454942,16286,5
1454942,16288,6
1454942,18075,3
1454942,19721,2
1454942,21717,1
1454942,21722,8
1454943,16303,1
1454944,16286,1
1454945,14219,1
1454946,19720,1
1454947,21719,1
1454948,14219,1
1454949,14107,1
1454950,14115,1
1454950,19719,2
1454951,21723,1
1454952,22654,1
1454953,16295,1
1454954,18071,1
1454955,19719,1
1454956,14119,1
1454957,18069,1
1454958,17428,1
1454959,16288,1
1454960,14115,1
1454960,14119,4
1454960,14121,5
1454960,18073,3
1454960,21724,2
1454961,14122,1
1454962,16296,1
1454963,19627,1
1454964,19627,1
1454965,19717,1
1454966,14110,1
1454967,16280,1
1454968,14103,1
1454969,14103,1
1454970,14103,1
1454971,18071,1
1454972,14091,7
1454972,14092,9
1454972,14094,10
1454972,14096,15
1454972,14098,19
1454972,14100,23
1454972,14104,21
1454972,14106,31
1454972,14107,33
1454972,14109,35
1454972,14110,41
1454972,14112,44
1454972,14113,1
1454972,14115,49
1454972,14116,50
1454972,14118,56
1454972,14119,55
1454972,14120,58
1454972,14121,66
1454972,14122,67
1454972,14219,51
1454972,16087,61
1454972,16280,11
1454972,16282,17
1454972,16284,20
1454972,16286,25
1454972,16288,30
1454972,16291,34
1454972,16293,39
1454972,16294,42
1454972,16295,45
1454972,16296,47
1454972,16297,53
1454972,16299,63
1454972,16303,72
1454972,16309,52
1454972,16316,46
1454972,17428,62
1454972,18063,18
1454972,18064,59
1454972,18065,36
1454972,18066,16
1454972,18067,2
1454972,18069,26
1454972,18071,38
1454972,18072,32
1454972,18073,6
1454972,18074,22
1454972,18077,28
1454972,18078,8
1454972,18079,14
1454972,18080,70
1454972,19330,27
1454972,19459,3
1454972,19487,13
1454972,19627,37
1454972,19658,29
1454972,19659,43
1454972,19716,4
1454972,19719,54
1454972,19720,57
1454972,19721,60
1454972,19723,71
1454972,21440,48
1454972,21717,5
1454972,21718,24
1454972,21719,40
1454972,21720,64
1454972,21721,68
1454972,21722,69
1454972,22654,12
1454972,22851,65
1454973,16221,1
1454974,14099,3
1454974,14125,5
1454974,16221,1
1454974,16285,4
1454974,21725,2
1454975,11612,1
1454976,1507,1
1454976,18073,3
1454976,21724,2
1454977,16305,1
1454978,16308,1
1454979,21725,1
1454980,21727,1
1454981,18068,1
1454982,18068,1
1454983,21726,1
1454984,18070,1
1454985,19726,1
1454986,11612,1
1454987,16304,1
1454988,19725,1
1454989,1556,1
1454990,14114,1
1454991,19733,1
1454992,19733,1
1454992,21726,2
1454993,21726,1
1454994,1507,1
1454994,1561,3
1454994,14104,2
1454995,1552,1
1454996,19727,1
1454997,1504,1
1454997,14121,4
1454997,16282,2
1454997,21719,3
1454998,16285,1
1454999,14099,1
1455000,14121,3
1455000,19721,2
1455000,21726,1
1455001,18075,1
1455001,19716,2
1455002,19728,1
1455003,16307,1
1455004,21727,1
1455005,10972,1
1455006,16304,1
1455007,21724,1
1455008,21724,1
1455009,16306,1
1455010,16221,1
1455011,14101,1
1455011,14114,3
1455011,18070,2
1455011,19733,4
1455012,18070,1
1455013,14094,2
1455013,14125,1
1455013,17701,3
1455014,10970,1
1455015,1552,4
1455015,11611,2
1455015,14114,3
1455015,14125,6
1455015,16305,1
1455015,21728,5
1455016,10959,1
1455017,16306,1
1455018,14114,1
1455019,10970,1
1455019,14219,2
1455020,14101,1
1455020,18070,2
1455021,16308,1
1455022,21726,1
1455023,14119,5
1455023,16294,3
1455023,18068,1
1455023,18082,4
1455023,19627,2
1455024,14125,1
1455024,21721,2
1455025,1504,1
1455026,19724,1
1455027,11612,5
1455027,14104,3
1455027,14110,6
1455027,16282,2
1455027,16307,1
1455027,18082,7
1455027,21374,4
1455028,1561,1
1455029,11611,1
1455030,14092,2
1455030,21727,1
1455031,14114,1
1455032,16221,1
1455033,16306,1
1455034,14104,2
1455034,16294,3
1455034,21725,1
1455035,10972,1
1455036,1507,1
1455036,14125,2
1455037,18070,1
1455038,16221,1
1455039,16033,3
1455039,18075,1
1455039,18077,2
1455040,19733,1
1455041,14101,2
1455041,19733,1
1455042,19733,1
1455043,14125,1
1456698,21723,1
1456699,14104,1
1456700,18063,1
1456701,16033,1
1456701,21719,2
1456702,22654,1
1456703,14116,1
1456704,14104,2
1456704,14118,4
1456704,18078,1
1456704,21728,3
1456705,1507,3
1456705,14104,4
1456705,14121,11
1456705,16087,10
1456705,16293,7
1456705,16307,8
1456705,19487,1
1456705,19716,2
1456705,19721,9
1456705,19723,12
1456705,19726,5
1456705,21374,6
1456706,18072,1
1456707,14092,1
1456708,18073,1
1456709,14123,1
1456709,18068,2
1456710,19298,1
1456711,16293,1
1456712,16296,1
1456713,18078,1
1456714,19721,1
1456715,14118,1
1456716,19658,1
1456717,14107,1
1456718,16303,3
1456718,18065,2
1456718,18077,1
1456719,16316,1
1456720,21440,1
1456721,18069,1
1456722,14104,5
1456722,14109,7
1456722,14121,8
1456722,16299,1
1456722,18068,9
1456722,19487,4
1456722,19725,3
1456722,19726,6
1456722,21374,2
1456723,16286,1
1456723,19721,2
1456724,22851,1
1456725,21720,1
1456726,14091,1
1456726,21720,2
1456727,1507,2
1456727,14115,1
1456727,21724,3
1456728,18066,1
1456729,21722,1
1456730,16284,1
1456731,14100,4
1456731,18073,3
1456731,19658,2
1456731,19716,1
1456731,21718,5
1456732,14092,1
1456733,1561,2
1456733,17428,1
1456734,16286,2
1456734,18079,1
1456735,14117,2
1456735,18072,1
1456736,16288,1
1456737,1552,10
1456737,11612,8
1456737,14096,3
1456737,14104,6
1456737,14118,12
1456737,14125,14
1456737,16087,13
1456737,16282,4
1456737,16297,11
1456737,16309,2
1456737,18065,1
1456737,21374,7
1456737,21725,5
1456737,21727,9
1456738,14113,3
1456738,14116,1
1456738,16294,2
1456739,18068,4
1456739,19716,2
1456739,19723,1
1456739,21723,3
1456740,14109,1
1456740,18070,2
1456741,19659,1
1456742,16087,1
1456743,16294,1
1456744,18078,1
1456745,14100,1
1456746,16284,1
1456747,21718,1
1456748,14106,1
1456749,21717,1
1456750,18079,1
1456751,14116,2
1456751,19658,1
1456752,19459,1
1456753,19720,1
1456753,21717,2
1456754,18072,1
1456755,14110,4
1456755,14118,5
1456755,14121,6
1456755,18073,2
1456755,19658,3
1456755,19719,1
1456756,14104,1
1456757,18066,1
1456758,16087,1
1456759,21719,1
1456760,16295,1
1456761,18080,1
1456762,19330,1
1456763,14112,1
1456764,14092,1
1456764,16304,2
1456765,14122,1
1456766,16299,1
1456767,16293,1
1456768,16291,1
1456769,16087,1
1456770,18064,1
1456771,18073,1
1456771,21721,2
1456772,16033,2
1456772,18065,1
1456772,19726,3
1456773,19723,1
1456774,18071,1
1456775,22654,1
1456776,14117,1
1456776,16287,2
1456776,16295,3
1456777,16287,1
1456778,18074,1
1456779,18074,1
1456780,14123,1
1456781,14219,1
1456782,14104,1
1456782,16294,2
1456782,18068,4
1456782,19716,3
1456783,14091,1
1456784,18067,1
1456785,16282,1
1456785,21724,2
1456786,16316,1
1456787,18072,1
1456788,1507,2
1456788,14101,3
1456788,14118,1
1456788,17428,6
1456788,19658,4
1456788,19721,5
1456788,19723,7
1456789,18073,1
1456789,21719,2
1456790,1507,4
1456790,14100,5
1456790,14110,9
1456790,16304,2
1456790,16316,1
1456790,17701,7
1456790,18072,8
1456790,18073,3
1456790,18077,6
1456791,14109,1
1456792,14101,2
1456792,16294,3
1456792,19459,1
1456793,14098,1
1456794,16294,4
1456794,18064,5
1456794,19658,3
1456794,19659,1
1456794,19721,6
1456794,19726,2
1456795,16299,1
1456796,14100,1
1456797,19721,1
1456798,18067,1
1456799,16291,1
1456800,16294,1
1456801,21440,1
1456802,18072,1
1456803,16087,1
1456804,18064,2
1456804,18079,1
1456805,19717,1
1456806,18074,1
1456807,19658,1
1456808,14104,3
1456808,14121,4
1456808,16282,2
1456808,19721,1
1456809,18073,1
1456810,16296,2
1456810,19487,1
1456811,14104,4
1456811,14113,1
1456811,16087,9
1456811,16282,3
1456811,16286,6
1456811,16293,7
1456811,18064,8
1456811,18074,5
1456811,19487,2
1456811,21722,10
1456812,16287,1
1456812,18071,2
1456813,18063,1
1456814,18077,1
1456815,19723,1
1456816,16294,1
1456817,19723,1
1456818,16291,1
1456819,16087,1
1456820,14104,1
1456820,14107,2
1456821,16087,1
1456822,18077,1
1456823,22654,1
1456824,14092,1
1456824,14219,4
1456824,19658,2
1456824,19716,3
1456824,21723,5
1456825,14104,4
1456825,14119,1
1456825,16299,2
1456825,19487,3
1456826,19720,1
1456827,14103,1
1456828,16280,3
1456828,16303,1
1456828,18067,2
1456829,16303,1
1456829,16316,2
1456830,16303,1
1456831,18066,1
1456832,14091,1
1456833,14092,10
1456833,14098,1
1456833,14100,2
1456833,14103,3
1456833,18072,4
1456833,18078,6
1456833,19721,5
1456833,21720,7
1456833,21722,8
1456833,22918,9
1456834,14134,2
1456834,19659,1
1456835,14115,2
1456835,16033,1
1456836,18078,1
1456836,22851,2
1456837,14119,3
1456837,16033,2
1456837,19487,1
1456838,19721,1
1456839,14103,1
1456840,14103,1
1456841,18073,1
1456842,19721,1
1456843,16287,1
1456844,14096,3
1456844,18074,4
1456844,18079,1
1456844,19717,2
1456844,19719,5
1456844,19720,6
1456844,22851,7
1456845,18077,1
1456846,14100,1
1456847,21722,1
1456848,14103,1
1456849,1552,11
1456849,14117,13
1456849,16221,6
1456849,16293,7
1456849,16295,8
1456849,16309,10
1456849,18066,2
1456849,18069,5
1456849,18074,3
1456849,21440,9
1456849,21718,4
1456849,21720,14
1456849,21722,15
1456849,21728,12
1456849,22851,1
1456850,18078,1
1456851,19717,1
1456852,14117,1
1456852,21440,2
1456853,17428,1
1456854,14107,1
1456855,21719,1
1456856,19719,1
1456857,14100,1
1456858,18078,1
1456859,16286,1
1456860,21722,1
1456861,14092,2
1456861,14219,1
1456861,16303,4
1456861,18068,3
1456862,18069,1
1456863,14094,4
1456863,14096,6
1456863,14104,2
1456863,14107,8
1456863,14121,10
1456863,14122,11
1456863,16282,7
1456863,16288,1
1456863,19487,5
1456863,19659,3
1456863,21719,9
1456864,18072,1
1456865,14091,1
1456866,22654,1
1456867,16286,1
1456868,14091,1
1456869,19459,1
1456870,16297,1
1456871,16284,1
1456872,18072,1
1456873,18067,1
1456874,14113,3
1456874,16286,1
1456874,16299,2
1456875,11612,14
1456875,14109,15
1456875,14122,9
1456875,16033,7
1456875,16282,2
1456875,16286,3
1456875,16288,4
1456875,16299,8
1456875,18065,5
1456875,18068,17
1456875,18077,12
1456875,19487,1
1456875,19659,16
1456875,19723,10
1456875,19726,11
1456875,21374,13
1456875,21719,6
1456876,16291,1
1456877,19487,1
1456878,16295,1
1456879,14117,8
1456879,16221,4
1456879,16287,3
1456879,16293,5
1456879,16295,6
1456879,16309,1
1456879,18074,2
1456879,21728,7
1456880,14121,1
1456880,16033,3
1456880,18074,2
1456880,19723,4
1456881,19720,1
1456882,16282,1
1456883,18079,1
1456884,18077,1
1456885,16291,1
1456886,18065,1
1456886,18068,3
1456886,19723,2
1456887,14092,1
1456888,16316,1
1456889,14110,5
1456889,16282,4
1456889,16296,1
1456889,18073,3
1456889,19716,2
1456890,18065,1
1456890,18070,2
1456891,18078,1
1456891,19733,2
1456892,16294,1
1456892,16304,2
1456892,21726,3
1456893,14104,1
1456894,14098,1
1456895,14118,1
1456895,18075,2
1456896,14103,1
1456897,16288,1
1456898,14122,1
1456898,18077,2
1456899,14122,4
1456899,16033,2
1456899,16295,3
1456899,18077,1
1456900,18079,1
1456901,16280,1
1456902,14122,3
1456902,16282,1
1456902,16296,2
1456903,14106,1
1456904,18073,1
1456905,16087,1
1456906,18077,3
1456906,19659,1
1456906,19717,2
1456907,19659,1
1456908,19659,1
1456909,14118,7
1456909,14219,6
1456909,16296,5
1456909,18078,3
1456909,18080,8
1456909,19330,4
1456909,19658,1
1456909,19719,2
1456910,14104,3
1456910,14118,2
1456910,16282,1
1456910,19659,4
1456910,19721,5
1456911,14103,1
1456912,21440,1
1456913,14103,1
1456914,14103,1
1456915,16286,1
1456916,11612,3
1456916,16288,1
1456916,19659,2
1456917,14115,1
1456918,16288,1
1456919,16294,1
1456920,1552,25
1456920,14092,11
1456920,14101,14
1456920,14104,13
1456920,14115,24
1456920,14118,5
1456920,14121,30
1456920,14122,7
1456920,16087,28
1456920,16280,12
1456920,16282,3
1456920,16288,4
1456920,16293,18
1456920,16294,21
1456920,16296,23
1456920,16299,29
1456920,16303,35
1456920,16307,20
1456920,17701,16
1456920,18067,8
1456920,18068,34
1456920,18072,17
1456920,18073,2
1456920,19658,15
1456920,19659,22
1456920,19716,1
1456920,19720,6
1456920,19721,27
1456920,19723,33
1456920,19725,10
1456920,19728,31
1456920,21719,19
1456920,21722,32
1456920,21728,26
1456920,22918,9
1456921,14118,8
1456921,16296,7
1456921,16316,6
1456921,18073,3
1456921,19330,4
1456921,19627,5
1456921,19658,1
1456921,19721,9
1456921,19723,10
1456921,21374,2
1456922,1561,6
1456922,14119,5
1456922,14121,7
1456922,16299,1
1456922,18065,2
1456922,19627,3
1456922,21719,4
1456923,21723,1
1456924,14098,1
1456925,14117,1
1456926,14104,4
1456926,14117,1
1456926,14125,18
1456926,16287,7
1456926,16293,10
1456926,16295,11
1456926,16297,12
1456926,18063,3
1456926,18066,2
1456926,18071,9
1456926,18080,17
1456926,19330,6
1456926,19720,13
1456926,19727,8
1456926,21718,5
1456926,21720,14
1456926,21721,16
1456926,22851,15
1456927,16033,1
1456928,14219,1
1456929,14094,1
1456930,16284,2
1456930,16293,1
1456931,16309,1
1456932,14091,7
1456932,14092,9
1456932,14094,11
1456932,14096,15
1456932,14100,22
1456932,14104,20
1456932,14106,31
1456932,14109,33
1456932,14110,39
1456932,14112,43
1456932,14113,46
1456932,14115,48
1456932,14117,52
1456932,14118,55
1456932,14119,54
1456932,14120,57
1456932,14121,65
1456932,14122,66
1456932,14123,70
1456932,14219,49
1456932,16033,40
1456932,16087,60
1456932,16282,17
1456932,16284,19
1456932,16286,24
1456932,16287,29
1456932,16288,30
1456932,16291,32
1456932,16293,37
1456932,16294,41
1456932,16296,45
1456932,16297,51
1456932,16299,62
1456932,16303,72
1456932,16309,50
1456932,16316,44
1456932,17428,61
1456932,18063,18
1456932,18064,58
1456932,18065,34
1456932,18066,16
1456932,18067,2
1456932,18069,25
1456932,18071,36
1456932,18072,1
1456932,18073,6
1456932,18074,21
1456932,18077,27
1456932,18078,8
1456932,18079,14
1456932,18080,69
1456932,19330,26
1456932,19459,3
1456932,19487,13
1456932,19627,35
1456932,19658,28
1456932,19659,42
1456932,19716,4
1456932,19717,10
1456932,19719,53
1456932,19720,56
1456932,19721,59
1456932,21440,47
1456932,21717,5
1456932,21718,23
1456932,21719,38
1456932,21720,63
1456932,21721,67
1456932,21722,68
1456932,21723,71
1456932,22654,12
1456932,22851,64
1456933,21440,1
1456934,16304,2
1456934,16306,1
1456934,16308,3
1456935,18075,1
1456936,14125,3
1456936,16305,1
1456936,19719,2
1456937,16285,3
1456937,18075,1
1456937,18082,4
1456937,21725,2
1456938,18075,1
1456939,14121,2
1456939,21726,1
1456940,14125,1
1456941,14125,1
1456941,16293,2
1456941,21728,3
1456942,1507,4
1456942,1552,8
1456942,14125,9
1456942,16285,5
1456942,17701,1
1456942,18067,2
1456942,18075,7
1456942,19724,3
1456942,19727,6
1456943,14101,1
1456943,17701,3
1456943,19716,2
1456943,21722,4
1456944,16221,1
1456945,14099,1
1456946,16286,3
1456946,16306,1
1456946,18070,2
1456946,19733,5
1456946,21727,4
1456947,1507,3
1456947,16285,4
1456947,16306,1
1456947,18068,5
1456947,19725,2
1456948,18075,1
1456949,19725,1
1456950,16308,1
1456951,16285,1
1456951,16306,2
1456952,10972,1
1456953,1507,1
1456953,16286,2
1456954,1507,6
1456954,11611,9
1456954,14091,4
1456954,14106,8
1456954,14117,2
1456954,16295,10
1456954,17428,11
1456954,19330,7
1456954,19459,3
1456954,19724,5
1456954,19727,1
1456955,19733,1
1456956,16285,1
1456957,1556,1
1456958,16304,1
1456959,21725,1
1456960,16221,1
1456961,16307,1
1456962,1504,1
1456963,10970,1
1456964,19728,1
1456965,10972,1
1456966,18082,1
1456967,16306,1
1456968,14114,1
1456969,21726,1
1456970,14104,2
1456970,16299,4
1456970,19726,1
1456970,21374,3
1456971,19725,1
1456972,18075,1
1456973,16221,1
1456974,16304,1
1456975,11612,1
1456975,18082,2
1456975,19733,3
1456976,10959,1
1456977,18068,4
1456977,18070,1
1456977,21719,3
1456977,21725,2
1456978,18082,1
1456979,16221,1
1456980,18070,1
1456981,1504,1
1456981,1561,3
1456981,16306,2
1456982,19724,1
1456983,16221,1
1456984,11612,1
1456984,18082,2
1456985,16304,1
1456986,21724,1
1456987,14099,1
1456988,17701,1
1456989,17701,1
1456990,1507,1
1456991,21724,1
1456992,11611,1
1456993,10970,1
1456993,16296,2
1456994,11612,1
1456995,19724,1
1456996,16293,4
1456996,16295,5
1456996,18063,3
1456996,19725,2
1456996,21728,1
1456996,22851,6
1456997,16294,3
1456997,16304,2
1456997,21726,1
1456998,1504,1
1456999,11612,2
1456999,16221,4
1456999,16286,3
1456999,19726,1
1457000,1507,3
1457000,14101,1
1457000,16033,2
1457000,18074,4
1457001,16033,2
1457001,21374,1
1457002,14134,1
1457003,14114,1
1457004,19727,1
1457005,11611,1
1457005,21728,2
1457006,16304,1
1457007,1556,1
1457007,14092,6
1457007,14110,11
1457007,14115,14
1457007,14116,15
1457007,14121,18
1457007,14122,19
1457007,16282,8
1457007,16303,21
1457007,16304,2
1457007,16308,13
1457007,18065,9
1457007,18068,20
1457007,18070,17
1457007,18073,5
1457007,18075,12
1457007,19716,3
1457007,19717,7
1457007,19721,16
1457007,21719,10
1457007,21724,4
1457008,18075,1
1457009,11611,2
1457009,19725,1
1457010,14114,1
1457011,19733,1
1457012,16282,2
1457012,18068,1
1457012,18070,6
1457012,18082,4
1457012,19721,5
1457012,21724,3
1457013,19724,1
1457014,21726,1
1457015,16304,1
1457016,1507,2
1457016,14101,1
1457016,14118,4
1457016,16288,3
1457017,14134,1
1457018,14115,4
1457018,16285,3
1457018,18082,1
1457018,21725,2
1457019,11612,1
1457020,1507,1
